Column1,Column2,Column3
編　　號Bellini008作　　者貝里尼 Giovanni Bellini年　　份1515原作尺寸63 x 50 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次1804,https://www.ss.net.tw/images/product_images/popup_images/Bellini008.jpg,聖道明 Saint Dominic
編　　號Bellini009作　　者貝里尼 Giovanni Bellini年　　份1515原作尺寸62 x 79 cm原作材質油彩、木板 Oil on Wood瀏覽人次2033,https://www.ss.net.tw/images/product_images/popup_images/Bellini009.jpg,年輕婦人梳妝 Young Woman at Her Toilette
編　　號Bellini010作　　者貝里尼 Giovanni Bellini年　　份1480 - 85原作尺寸47 x 33.7 cm原作材質蛋彩．木板 Tempera on wood瀏覽人次2159,https://www.ss.net.tw/images/product_images/popup_images/Bellini010.jpg,戶外讀書的聖傑羅姆 Saint Jerome reading in a Landscape
編　　號Bellini011作　　者貝里尼 Giovanni Bellini年　　份1465原作尺寸81.3 x 127 cm原作材質蛋彩．木板 Tempera on wood瀏覽人次4091,https://www.ss.net.tw/images/product_images/popup_images/Bellini011.jpg,在花園裡苦惱 The Agony in the Garden
編　　號Bellini012作　　者貝里尼 Giovanni Bellini年　　份1507原作尺寸99.7 x 165.1 cm原作材質蛋彩．木板 Tempera on wood瀏覽人次1913,https://www.ss.net.tw/images/product_images/popup_images/Bellini012.jpg,刺殺聖彼得殉難者 The Assassination of Saint Peter Martyr
編　　號Bellini013作　　者貝里尼 Giovanni Bellini年　　份1460 - 65原作尺寸47 x 34.3 cm原作材質蛋彩．白楊木 Egg tempera on poplar瀏覽人次1808,https://www.ss.net.tw/images/product_images/popup_images/Bellini013.jpg,基督之血 The Blood of the Redeemer
編　　號Bellini014作　　者貝里尼 Giovanni Bellini年　　份1460原作尺寸50 x 40 cm原作材質蛋彩．畫板 Tempera on panel瀏覽人次2311,https://www.ss.net.tw/images/product_images/popup_images/Bellini014.jpg,墓中基督 Dead Christ in the sepulchre
編　　號Bellini015作　　者貝里尼 Giovanni Bellini年　　份1480 - 90原作尺寸90.8 x 64.8 cm原作材質油彩．白楊木 Oil on poplar瀏覽人次2167,https://www.ss.net.tw/images/product_images/popup_images/Bellini015.jpg,聖母子 The Virgin and Child
編　　號Bellini016作　　者貝里尼 Giovanni Bellini年　　份1480 - 1500原作尺寸78.7 x 58.4 cm原作材質油彩．木板 Oil on wood瀏覽人次2149,https://www.ss.net.tw/images/product_images/popup_images/Bellini016.jpg,聖母子 The Virgin and Child
編　　號Bellini017作　　者貝里尼 Giovanni Bellini年　　份1490原作尺寸30 x 23 cm原作材質油彩．畫板 Oil on panel瀏覽人次2632,https://www.ss.net.tw/images/product_images/popup_images/Bellini017.jpg,年輕男子畫像 Portrait of a Young Man
編　　號Bellini018作　　者貝里尼 Giovanni Bellini年　　份1480原作尺寸88.9 x 71.1 cm原作材質油彩．木板 Oil on wood瀏覽人次2659,https://www.ss.net.tw/images/product_images/popup_images/Bellini018.jpg,聖母和小孩 Madonna and Child
編　　號Bellini019作　　者貝里尼 Giovanni Bellini年　　份1460原作尺寸72.4 x 46.4 cm原作材質蛋彩．木板 Tempera on wood瀏覽人次2241,https://www.ss.net.tw/images/product_images/popup_images/Bellini019.jpg,聖母愛慕著熟睡的孩子 Madonna Adoring the Sleeping Child
編　　號Bellini020作　　者貝里尼 Giovanni Bellini年　　份1510原作尺寸97.2 x 153.7 cm原作材質蛋彩．木板 Tempera on wood瀏覽人次1820,https://www.ss.net.tw/images/product_images/popup_images/Bellini020.jpg,聖母子和聖者們 Madonna and Child with Saints
編　　號Bellini021作　　者貝里尼 Giovanni Bellini年　　份1480原作尺寸32 x 26.5 cm原作材質油彩．畫板 Tempera and oil on panel瀏覽人次2149,https://www.ss.net.tw/images/product_images/popup_images/Bellini021.jpg,一個年輕人的肖像 Portrait of a Young Man in Redc
編　　號Bellini022作　　者貝里尼 Giovanni Bellini年　　份1500原作尺寸59 x 47 cm原作材質蛋彩．畫板 Tempera on panel瀏覽人次2524,https://www.ss.net.tw/images/product_images/popup_images/Bellini022.jpg,基督賜福 Christ Blessing
編　　號Bellini023作　　者貝里尼 Giovanni Bellini年　　份1475 - 80原作尺寸46.9 x 32.6 cm原作材質油彩．畫板 Tempera and oil on panel瀏覽人次1970,https://www.ss.net.tw/images/product_images/popup_images/Bellini023.jpg,祖凡尼伊莫 Giovanni Emo
編　　號Bellini024作　　者貝里尼 Giovanni Bellini年　　份1500原作尺寸27.6 x 18 cm原作材質油彩．畫板 Oil on panel瀏覽人次2088,https://www.ss.net.tw/images/product_images/popup_images/Bellini024.jpg,威尼斯人畫像 Portrait of a Venetian Gentlemanc
編　　號Bellini025作　　者貝里尼 Giovanni Bellini年　　份1470原作尺寸54 x 40 cm原作材質蛋彩．油墨．黃金．木板  Tempera. Oil. and gold on wood瀏覽人次1796,https://www.ss.net.tw/images/product_images/popup_images/Bellini025.jpg,聖母子 Madonna and Child
編　　號Bellini026作　　者貝里尼 Giovanni Bellini年　　份1490原作尺寸75.5 x 50.8 cm原作材質油彩．畫板 Tempera and oil on panel瀏覽人次2231,https://www.ss.net.tw/images/product_images/popup_images/Bellini026.jpg,聖母子和聖者們 Madonna and Child with Saints
編　　號Bellini027作　　者貝里尼 Giovanni Bellini年　　份1480 - 85原作尺寸52.3 x 42.5 cm原作材質油彩．畫板 Oil on panel瀏覽人次2261,https://www.ss.net.tw/images/product_images/popup_images/Bellini027.jpg,聖母子 Madonna and Child
編　　號Bellini028作　　者貝里尼 Giovanni Bellini年　　份1506原作尺寸74.8 x 356.2 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次2192,https://www.ss.net.tw/images/product_images/popup_images/Bellini028.jpg,西庇阿的生活軼事 An Episode from the Life of Publius Cornelius Scipio
編　　號Bellini029作　　者貝里尼 Giovanni Bellini年　　份1480 - 85原作尺寸71.7 x 52.8 cm原作材質油彩．畫板 Oil on panel瀏覽人次1791,https://www.ss.net.tw/images/product_images/popup_images/Bellini029.jpg,聖母子 Madonna and Child in a Landscape
編　　號Bellini030作　　者貝里尼 Giovanni Bellini年　　份1505原作尺寸47 x 37.5 cm原作材質油彩．畫板 Oil on panel瀏覽人次1881,https://www.ss.net.tw/images/product_images/popup_images/Bellini030.jpg,閱讀的聖傑羅姆 Saint Jerome Reading
編　　號Bellini031作　　者貝里尼 Giovanni Bellini年　　份1478 - 85原作尺寸164.8 x 47.6 cm原作材質蛋彩．楊木 tempera on poplar瀏覽人次2800,https://www.ss.net.tw/images/product_images/popup_images/Bellini031.jpg,喬瓦尼．莫塞尼戈總督 Doge Giovanni Mocenigo
編　　號Bellini032作　　者貝里尼 Giovanni Bellini年　　份1490原作尺寸77 x 104 cm原作材質油彩．畫板 Oil on panel瀏覽人次2275,https://www.ss.net.tw/images/product_images/popup_images/Bellini032.jpg,聖母子與兩聖徒 The Virgin and Child between two Saints
編　　號Bellini033作　　者貝里尼 Giovanni Bellini年　　份1480 - 85原作尺寸115 x 151.5 cm原作材質油彩、木板 Oil on Wood瀏覽人次1932,https://www.ss.net.tw/images/product_images/popup_images/Bellini033.jpg,聖容顯現 Transfiguration of Christ
編　　號Bellini034作　　者貝里尼 Giovanni Bellini年　　份1460原作尺寸86 x 107 cm原作材質油彩、木板 Oil on Wood瀏覽人次1921,https://www.ss.net.tw/images/product_images/popup_images/Bellini034.jpg,聖母和聖約翰托起已亡的基督 Dead Christ Supported by the Madonna
編　　號Bellini035作　　者貝里尼 Giovanni Bellini年　　份1505 - 10原作尺寸50.1 x 39 cm原作材質油彩．畫板 Oil on panel瀏覽人次2100,https://www.ss.net.tw/images/product_images/popup_images/Bellini035.jpg,童年的酒神巴克斯 The Infant Bacchus
編　　號Bellini036作　　者貝里尼 Giovanni Bellini年　　份1505原作尺寸402 x 273 cm原作材質油彩．木板 Oil on wood瀏覽人次2592,https://www.ss.net.tw/images/product_images/popup_images/Bellini036.jpg,寶座上的聖母和聖子及聖人 San Zaccaria Altarpiece
編　　號Bellini037作　　者貝里尼 Giovanni Bellini年　　份1475原作尺寸81.9 x 62.2 cm原作材質油彩．白楊木 Oil on poplar瀏覽人次2145,https://www.ss.net.tw/images/product_images/popup_images/Bellini037.jpg,聖母子 The Virgin and Child
編　　號Bellini038作　　者貝里尼 Giovanni Bellini年　　份1465原作尺寸75.5 x 53 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次1885,https://www.ss.net.tw/images/product_images/popup_images/Bellini038.jpg,聖母子 Madonna with Child
編　　號Bellini039作　　者貝里尼 Giovanni Bellini年　　份1460原作尺寸73.5 x 45.5 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次1944,https://www.ss.net.tw/images/product_images/popup_images/Bellini039.jpg,聖母子與兩施主 Madonna with child and two donors
編　　號Bellini040作　　者貝里尼 Giovanni Bellini年　　份1487原作尺寸471 x 259 cm原作材質油彩．畫板 Oil on panel瀏覽人次2282,https://www.ss.net.tw/images/product_images/popup_images/Bellini040.jpg,聖約伯教堂祭壇 La Pala di San Giobbe
編　　號Bierstadt001作　　者比斯塔特 Albert Bierstadt年　　份1868原作尺寸183 x 305 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次3804,https://www.ss.net.tw/images/product_images/popup_images/133_01621949298.jpg,內華達山脈之中 Among the Sierra Nevada. California
編　　號Bierstadt002作　　者比斯塔特 Albert Bierstadt年　　份1863原作尺寸186.7 x 306.7 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次3274,https://www.ss.net.tw/images/product_images/popup_images/134_01570194572.jpg,落磯山脈，蘭德峰 The Rocky Mountains. Lander ’s Peak
編　　號Bierstadt003作　　者比斯塔特 Albert Bierstadt年　　份1858原作尺寸182.9 x 304.8 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次1925,https://www.ss.net.tw/images/product_images/popup_images/Bierstadt003.jpg,陸森湖 Lake Lucerne
編　　號Bierstadt004作　　者比斯塔特 Albert Bierstadt年　　份1864原作尺寸92.71 x 133.35 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次2493,https://www.ss.net.tw/images/product_images/popup_images/Bierstadt004.jpg,山下湖 Mountain Lake
編　　號Bierstadt005作　　者比斯塔特 Albert Bierstadt年　　份1872原作尺寸48.3 x 67.3 cm原作材質油彩．紙．畫布 Oil on paper laid down on canvas瀏覽人次2305,https://www.ss.net.tw/images/product_images/popup_images/Bierstadt005.jpg,加利福尼亞州羅克蘭縣 Rockland County. California
編　　號Bierstadt006作　　者比斯塔特 Albert Bierstadt年　　份1865 - 67原作尺寸91.4 x 148.6 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次2087,https://www.ss.net.tw/images/product_images/popup_images/138_01601392928.jpg,優勝美地山谷 Looking Up the Yosemite Valleyc
編　　號Bierstadt007作　　者比斯塔特 Albert Bierstadt原作尺寸34.9 x 48.9 cm原作材質油彩．畫布 Oil on paper laid down on canvas瀏覽人次1573,https://www.ss.net.tw/images/product_images/popup_images/Bierstadt007.jpg,雷尼爾山的漁民景觀 View of Mount Rainier with fishermen
編　　號Bierstadt008作　　者比斯塔特 Albert Bierstadt原作尺寸34.3 x 49.5 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次1936,https://www.ss.net.tw/images/product_images/popup_images/Bierstadt008.jpg,秋天的河 Autumn on the River
編　　號Bierstadt009作　　者比斯塔特 Albert Bierstadt年　　份1862原作尺寸48.9 x 74.3 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次1822,https://www.ss.net.tw/images/product_images/popup_images/Bierstadt009.jpg,捕魚的印地安人 Indians Spear Fishing
編　　號Bierstadt010作　　者比斯塔特 Albert Bierstadt年　　份1889原作尺寸36.3 x 53.3 cm原作材質油彩．畫布 Oil on paper laid down on canvas瀏覽人次2111,https://www.ss.net.tw/images/product_images/popup_images/Bierstadt010.jpg,加拿大落磯山脈（路易斯湖） Canadian Rockies (Lake Louise)
編　　號Bierstadt011作　　者比斯塔特 Albert Bierstadt年　　份1875原作尺寸148.6 x 108.3 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次1683,https://www.ss.net.tw/images/product_images/popup_images/143_01601392950.jpg,馬特洪峰的日出 Sunrise on the Matterhorn
編　　號Bierstadt012作　　者比斯塔特 Albert Bierstadt原作尺寸35.6 x 47.6 cm原作材質油彩．畫布 Oil on paper laid down on canvas瀏覽人次1612,https://www.ss.net.tw/images/product_images/popup_images/Bierstadt012.jpg,西北海岸.阿拉斯加洛林灣 Northwest Coast. Loring Bay. Alaska
編　　號Bierstadt013作　　者比斯塔特 Albert Bierstadt年　　份1877原作尺寸76.2 x 111.1 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次1546,https://www.ss.net.tw/images/product_images/popup_images/Bierstadt013.jpg,埃斯特斯公園.科羅拉多州懷特湖 Estes Park. Colorado. Whyte’s Lake
編　　號Bierstadt014作　　者比斯塔特 Albert Bierstadt年　　份1868原作尺寸34.9 x 48.3 cm原作材質油彩．紙板 Oil on cardboard瀏覽人次1522,https://www.ss.net.tw/images/product_images/popup_images/Bierstadt014.jpg,太浩湖 Lake Tahoe
編　　號Bierstadt015作　　者比斯塔特 Albert Bierstadt年　　份1863原作尺寸110.8 x 90.2 cm原作材質油彩．亞麻布 oil on linen瀏覽人次1629,https://www.ss.net.tw/images/product_images/popup_images/Bierstadt015.jpg,落磯山脈.蘭德峰 Rocky Mountains. Lander’s Peak
編　　號Bierstadt016作　　者比斯塔特 Albert Bierstadt年　　份1868原作尺寸33 x 40.6 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次1635,https://www.ss.net.tw/images/product_images/popup_images/Bierstadt016.jpg,太浩湖 In the Sierras.Lake Tahoe
編　　號Bierstadt017作　　者比斯塔特 Albert Bierstadt年　　份1870原作尺寸198 x 257 cm原作材質油彩．畫布 Oil on canvas瀏覽人次2192,https://www.ss.net.tw/images/product_images/popup_images/149_01549670942.jpg,內華達山脈的早晨 Sierra Nevada Morning
編　　號Bierstadt018作　　者比斯塔特 Albert Bierstadt年　　份1881原作尺寸49.5 x 34.9 cm原作材質油彩．紙．畫布 Oil on paper laid down on canvas瀏覽人次1747,https://www.ss.net.tw/images/product_images/popup_images/Bierstadt018.jpg,老忠實噴泉 Old Faithful
編　　號Bierstadt019作　　者比斯塔特 Albert Bierstadt原作尺寸31 x 48.9 cm原作材質油彩．紙．畫布 Oil on paper laid down on canvas瀏覽人次1506,https://www.ss.net.tw/images/product_images/popup_images/Bierstadt019.jpg,有乳牛的景觀 Landscape with Cows
編　　號Bierstadt020作　　者比斯塔特 Albert Bierstadt年　　份1864原作尺寸30.16 x 48.89 cm原作材質油彩．紙板 Oil on cardboard瀏覽人次1780,https://www.ss.net.tw/images/product_images/popup_images/Bierstadt020.jpg,優勝美地山谷 Valley of the Yosemite
編　　號Bierstadt021作　　者比斯塔特 Albert Bierstadt年　　份1880 - 90原作尺寸37.5 x 53.3 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次1643,https://www.ss.net.tw/images/product_images/popup_images/Bierstadt021.jpg,山景 Mountain Scene
編　　號Bierstadt022作　　者比斯塔特 Albert Bierstadt原作尺寸66.7 x 48.3 cm原作材質油彩．紙板 Oil on cardboard瀏覽人次1636,https://www.ss.net.tw/images/product_images/popup_images/Bierstadt022.jpg,優勝美地山谷 Lost Arrow. Yosemite Valley
編　　號Bierstadt023作　　者比斯塔特 Albert Bierstadt年　　份1888原作尺寸153 x 245.1 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次2213,https://www.ss.net.tw/images/product_images/popup_images/155_01549671167.jpg,最後的水牛 The Last of the Buffalo
編　　號Bierstadt024作　　者比斯塔特 Albert Bierstadt原作尺寸35.6 x 48.3 cm原作材質油彩．紙板 Oil on cardboard瀏覽人次1958,https://www.ss.net.tw/images/product_images/popup_images/Bierstadt024.jpg,山地景觀 Mountain Landscape
編　　號Bierstadt025作　　者比斯塔特 Albert Bierstadt年　　份1880 - 90原作尺寸132 x 107 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次2046,https://www.ss.net.tw/images/product_images/popup_images/Bierstadt025.jpg,森林中的光 Light in the Forest
編　　號Bierstadt026作　　者比斯塔特 Albert Bierstadt年　　份1865原作尺寸38.1 x 53.3 cm原作材質油彩．畫板 Oil on panel瀏覽人次1598,https://www.ss.net.tw/images/product_images/popup_images/Bierstadt026.jpg,優勝美地山谷 Yosemite Valley
